onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.608669	2	cue_social	n/a	32	n/a	n/a
4.608669	2	cue_social_high	n/a	32	n/a	n/a
6.511196	2.449565	dec_social_high	2.449565	32	n/a	8
6.511196	2.449565	dec_social_high_accept	2.449565	32	accept	8
11.342312	2	cue_nonsocial	n/a	32	n/a	n/a
11.342312	2	cue_nonsocial_high	n/a	32	n/a	n/a
13.344748	0.832744	dec_nonsocial_high	0.832744	32	n/a	16
13.344748	0.832744	dec_nonsocial_high_accept	0.832744	32	accept	16
18.172058	2	cue_nonsocial	n/a	16	n/a	n/a
18.172058	2	cue_nonsocial_low	n/a	16	n/a	n/a
20.178463	1.449559	dec_nonsocial_low	1.449559	16	n/a	2
20.178463	1.449559	dec_nonsocial_low_reject	1.449559	16	reject	2
25.908754	2	cue_social	n/a	16	n/a	n/a
25.908754	2	cue_social_low	n/a	16	n/a	n/a
27.827730	1.416050	dec_social_low	1.416050	16	n/a	8
27.827730	1.416050	dec_social_low_accept	1.416050	16	accept	8
32.655550	2	cue_nonsocial	n/a	32	n/a	n/a
32.655550	2	cue_nonsocial_high	n/a	32	n/a	n/a
34.662045	1.549054	dec_nonsocial_high	1.549054	32	n/a	8
34.662045	1.549054	dec_nonsocial_high_accept	1.549054	32	accept	8
39.589363	2	cue_social	n/a	32	n/a	n/a
39.589363	2	cue_social_high	n/a	32	n/a	n/a
41.494873	1.833145	dec_social_high	1.833145	32	n/a	3
41.494873	1.833145	dec_social_high_reject	1.833145	32	reject	3
46.427486	2	cue_social	n/a	16	n/a	n/a
46.427486	2	cue_social_low	n/a	16	n/a	n/a
48.328260	2.049721	dec_social_low	2.049721	16	n/a	1
48.328260	2.049721	dec_social_low_accept	2.049721	16	accept	1
53.975098	2	cue_social	n/a	16	n/a	n/a
53.975098	2	cue_social_low	n/a	16	n/a	n/a
55.977962	2.449585	dec_social_low	2.449585	16	n/a	2
55.977962	2.449585	dec_social_low_reject	2.449585	16	reject	2
61.622547	2	cue_nonsocial	n/a	32	n/a	n/a
61.622547	2	cue_nonsocial_high	n/a	32	n/a	n/a
63.628140	1.750004	dec_nonsocial_high	1.750004	32	n/a	16
63.628140	1.750004	dec_nonsocial_high_accept	1.750004	32	accept	16
69.356610	2	cue_social	n/a	32	n/a	n/a
69.356610	2	cue_social_high	n/a	32	n/a	n/a
71.278290	2.082813	dec_social_high	2.082813	32	n/a	16
71.278290	2.082813	dec_social_high_accept	2.082813	32	accept	16
78.539210	2	cue_nonsocial	n/a	16	n/a	n/a
78.539210	2	cue_nonsocial_low	n/a	16	n/a	n/a
80.545630	1.965824	dec_nonsocial_low	1.965824	16	n/a	8
80.545630	1.965824	dec_nonsocial_low_accept	1.965824	16	accept	8
85.474205	2	cue_social	n/a	32	n/a	n/a
85.474205	2	cue_social_high	n/a	32	n/a	n/a
87.379390	1.915336	dec_social_high	1.915336	32	n/a	3
87.379390	1.915336	dec_social_high_reject	1.915336	32	reject	3
93.119640	2	cue_social	n/a	32	n/a	n/a
93.119640	2	cue_social_high	n/a	32	n/a	n/a
95.028710	1.583121	dec_social_high	1.583121	32	n/a	3
95.028710	1.583121	dec_social_high_reject	1.583121	32	reject	3
99.936180	2	cue_social	n/a	32	n/a	n/a
99.936180	2	cue_social_high	n/a	32	n/a	n/a
101.861145	1.600999	dec_social_high	1.600999	32	n/a	2
101.861145	1.600999	dec_social_high_reject	1.600999	32	reject	2
109.198930	2	cue_social	n/a	16	n/a	n/a
109.198930	2	cue_social_low	n/a	16	n/a	n/a
111.112495	1.083224	dec_social_low	1.083224	16	n/a	4
111.112495	1.083224	dec_social_low_reject	1.083224	16	reject	4
118.454040	2	cue_social	n/a	16	n/a	n/a
118.454040	2	cue_social_low	n/a	16	n/a	n/a
120.363170	2.148768	dec_social_low	2.148768	16	n/a	4
120.363170	2.148768	dec_social_low_accept	2.148768	16	accept	4
125.276680	2	cue_social	n/a	16	n/a	n/a
