"sub_id","slope_all","slope_social","slope_nonsocial","diff_slope"
"10317",5.14569406223672,5.96650625848275,6.92633851460424,-0.959832256121498
"10369",16.2218390764056,15.9462952353799,14.8468528430663,1.09944239231364
"10402",11.566822102986,15.106284060708,10.3522177443559,4.75406631635217
"10418",14.7175285700817,16.6633436935976,13.7909104914692,2.87243320212835
"10462",16.2151525473756,16.9468820880737,15.2697151390561,1.67716694901763
"10478",35.0680106925424,29.6436274709648,39.0291663333428,-9.385538862378
"10486",11.4427023714977,7.21275923995368,14.2140154305559,-7.00125619060222
"10529",8.82507256098878,15.521779077323,7.70435830181784,7.81742077550519
"10541",17.6235492804926,18.7655265519289,17.594772383104,1.17075416882495
"10555",35.6904450538278,33.9319804318586,35.5248893301015,-1.5929088982429
"10559",21.3668246226453,33.1047942162595,15.2784341107796,17.8263601054799
"10572",6.19927552834493,7.21275923995367,8.15521627376042,-0.942457033806754
"10581",10.5299341639091,14.8514558618464,9.29457656508756,5.55687929675888
"10584",33.2071917667056,33.308262642476,30.02632784406,3.28193479841594
"10585",24.6218936206574,23.9018247718282,25.8773723072197,-1.97554753539147
"10589",23.164465627768,30.7325561048146,17.8513344930615,12.8812216117531
"10590",23.1359524592582,18.6331674111293,22.0122730657805,-3.37910565465111
"10596",20.7164877642382,27.9168783624755,17.9643463138466,9.95253204862896
"10603",12.2013870202839,9.96020065208081,20.9972449180196,-11.0370442659388
"10606",28.5645413864712,27.8305863305804,28.6363597074233,-0.805773376842897
"10608",15.6003490763199,12.8279199069739,28.1954958710412,-15.3675759640673
"10617",35.6904450538278,33.9319804318586,35.5248893301015,-1.59290889824285
"10636",31.8976079358998,33.9319804318586,27.7776441419167,6.15433628994198
"10638",3.39412787333956,8.67407112050644,1.71999991541671,6.95407120508973
"10640",39.4535921711067,37.8291093471828,35.5248893301015,2.30422001708131
"10641",29.4660889549674,29.0189994166487,27.4678893924819,1.55111002416681
"10642",14.9323359786534,13.5880486239891,17.7868885345397,-4.19883991055055
"10644",12.368684227459,10.7192331142431,16.78772675743,-6.0684936431869
"10647",7.39795539688037,8.47751087058203,6.92633851460424,1.55117235597779
"10649",38.8181702332364,33.9319804318586,39.0291663333428,-5.09718590148419
"10652",17.0708056810192,12.9322408851765,26.5844868394908,-13.6522459543142
"10656",5.55763936461559,5.36125578601835,6.78659421731473,-1.42533843129638
"10659",8.50591421078101,10.9944019195094,7.80104220084441,3.19335971866497
"10661",42.0328970807798,37.8291093471828,39.0291663333428,-1.20005698616
"10663",29.2649578653408,24.05378980057,34.8352493886441,-10.7814595880741
"10668",20.9458786608475,22.58419899011,21.1677858648953,1.41641312521462
"10673",24.9010219099727,21.1147874665247,30.4978869484539,-9.3830994819292
"10674",5.14569406223667,5.96650625848275,6.92633851460424,-0.959832256121491
