subject	xml_index	nifti_value	roi_name	quantity	tg_recip_gt_nonrecip	ug_fairness_pmod
10803	38	39	Temporal Occipital Fusiform Cortex	zstat	1.0262429454535664	0.777301560745071
10803	39	40	Occipital Fusiform Gyrus	zstat	1.6918661188674573	0.4502886006528859
10803	40	41	Frontal Operculum Cortex	zstat	-1.2120427106937077	-0.2541297763633002
10803	41	42	Central Opercular Cortex	zstat	-1.024183830734864	0.01817546976869175
10803	42	43	Parietal Operculum Cortex	zstat	-1.5041568015591562	0.09615711050390545
10803	43	44	Planum Polare	zstat	-0.797382224854153	0.48222075958886423
10803	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.8883946146429752	1.2633929290928907
10803	45	46	Planum Temporale	zstat	-0.8063061687296548	1.1263985209143785
10803	46	47	Supracalcarine Cortex	zstat	-0.025279042568612606	2.020632281899452
10803	47	48	Occipital Pole	zstat	1.1619454195353063	1.051579515723462
10804	0	1	Frontal Pole	zstat	-0.43110753678934655	-0.5057870708691609
10804	1	2	Insular Cortex	zstat	-0.2753795660896238	0.39508134021591224
10804	2	3	Superior Frontal Gyrus	zstat	-0.508559398970414	-0.2522246357239702
10804	3	4	Middle Frontal Gyrus	zstat	-0.8369654913107571	-0.6846908045911724
10804	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.5740537710515612	-0.4853411744078493
10804	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.45789492072115157	-0.7820547569485132
10804	6	7	Precentral Gyrus	zstat	0.28342677773886094	-0.7927188307420685
10804	7	8	Temporal Pole	zstat	-0.12497318843944177	-0.1308872101024894
10804	8	9	Superior Temporal Gyrus, anterior division	zstat	0.17044689658885964	0.4472084166911932
10804	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.3591177087676312	0.14501652354676905
10804	10	11	Middle Temporal Gyrus, anterior division	zstat	0.0990576556122709	0.29241367758585335
10804	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.286348507258355	0.5182362743836838
10804	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.0686482558706026	0.44335656759199116
10804	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.36042035649359755	-0.10100816769977293
10804	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.20604261612527883	0.3801183798771141
10804	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-0.00384999748055281	-0.05097977969234674
10804	16	17	Postcentral Gyrus	zstat	-0.14842757489198172	-0.8385089127083674
10804	17	18	Superior Parietal Lobule	zstat	-0.4957097785601153	-0.7137031137730604
10804	18	19	Supramarginal Gyrus, anterior division	zstat	-0.3829851798678714	-0.11743973848944599
10804	19	20	Supramarginal Gyrus, posterior division	zstat	-0.8155606424561828	-0.17751521408114254
10804	20	21	Angular Gyrus	zstat	-0.6640169561105168	0.634243333873547
10804	21	22	Lateral Occipital Cortex, superior division	zstat	-0.02023142148942582	-0.5159199455206357
10804	22	23	Lateral Occipital Cortex, inferior division	zstat	0.46025462320875093	0.3215987503846007
10804	23	24	Intracalcarine Cortex	zstat	0.6823556087122947	-0.4836856211417405
10804	24	25	Frontal Medial Cortex	zstat	-0.010021915544544393	-0.25297062730264736
10804	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	0.5783051595235765	0.16799052850802657
10804	26	27	Subcallosal Cortex	zstat	-0.3040769366681791	0.3085484992712736
10804	27	28	Paracingulate Gyrus	zstat	-0.9010786237058563	-0.01861238817079449
10804	28	29	Cingulate Gyrus, anterior division	zstat	-0.8081166344769772	0.4291084479295547
10804	29	30	Cingulate Gyrus, posterior division	zstat	-0.24991509740081216	0.6214716114967264
10804	30	31	Precuneous Cortex	zstat	0.2663623355912409	0.3312118439124387
10804	31	32	Cuneal Cortex	zstat	0.8247741475523741	-1.3709350805533451
10804	32	33	Frontal Orbital Cortex	zstat	-0.36335469796307224	-0.11440159629835867
10804	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.04614934785625345	0.028119769441097793
10804	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.15314139700582569	0.859531782661512
10804	35	36	Lingual Gyrus	zstat	0.915126738831498	-0.5390321330178665
10804	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.07216513451479428	-0.7426914525621221
10804	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.05478544718675674	0.1763659049203802
10804	38	39	Temporal Occipital Fusiform Cortex	zstat	0.011936528845875444	0.045301724551266624
10804	39	40	Occipital Fusiform Gyrus	zstat	0.963438150685833	-0.34602099896012734
10804	40	41	Frontal Operculum Cortex	zstat	-0.7893858479170575	0.08173027618576874
10804	41	42	Central Opercular Cortex	zstat	-0.1134368207657647	0.09840172924851309
10804	42	43	Parietal Operculum Cortex	zstat	0.06867881467433523	0.33655027363468243
10804	43	44	Planum Polare	zstat	-0.03691051757844691	0.0593370307679688
10804	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.16004889758314758	0.16741019780940725
10804	45	46	Planum Temporale	zstat	0.22233463821505708	0.08214768918503303
10804	46	47	Supracalcarine Cortex	zstat	1.1337096950911143	-0.9486719154297037
10804	47	48	Occipital Pole	zstat	0.4879477239537084	-0.05605227494522515
10817	0	1	Frontal Pole	zstat	-0.23367815491209182	-1.0120644183715313
10817	1	2	Insular Cortex	zstat	-1.5811845776291	0.6769373689337537
10817	2	3	Superior Frontal Gyrus	zstat	-0.4040925300806613	-1.1042280316158786
10817	3	4	Middle Frontal Gyrus	zstat	-1.1611975645446395	-1.6457652662270148
10817	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-1.4869673227530331	-0.9716134978716748
10817	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-2.6398224771179892	0.06279990033790353
10817	6	7	Precentral Gyrus	zstat	-1.3845084538045938	0.12759497393479452
10817	7	8	Temporal Pole	zstat	-0.836071747035697	0.5542163139812915
10817	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.9963786800511373	-0.43621013950174437
10817	9	10	Superior Temporal Gyrus, posterior division	zstat	-1.2446367620186602	-1.2892342634747023
10817	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.475320720778945	-0.7191148309148292
10817	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.05024814851289402	-1.8165208972544638
10817	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-1.5472478111265893	-0.3502410989013876
10817	13	14	Inferior Temporal Gyrus, anterior division	zstat	-1.5692503466959713	1.3211115775009914
10817	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.3560350166743171	0.5017170805541877
10817	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	-1.6573749992656766	-0.39825739949262257
10817	16	17	Postcentral Gyrus	zstat	-1.0291830622810305	0.39428243465293905
10817	17	18	Superior Parietal Lobule	zstat	-1.752063324422578	-0.5071751475737496
10817	18	19	Supramarginal Gyrus, anterior division	zstat	-2.0717742659082568	0.7788390056126647
10817	19	20	Supramarginal Gyrus, posterior division	zstat	-2.4378934949173945	0.10873416461150014
10817	20	21	Angular Gyrus	zstat	-1.4229623207699527	-1.4231752418496482
10817	21	22	Lateral Occipital Cortex, superior division	zstat	-1.2098034547629923	-0.8020876598423571
10817	22	23	Lateral Occipital Cortex, inferior division	zstat	-1.6797957722722234	-0.09009774448911623
10817	23	24	Intracalcarine Cortex	zstat	-1.2327043084076204	0.5142567082587267
10817	24	25	Frontal Medial Cortex	zstat	-0.23226267605993553	-0.5589689415630205
10817	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-1.4757097282736387	-0.5809643705351109
10817	26	27	Subcallosal Cortex	zstat	0.2339182800089475	0.015179724424916248
10817	27	28	Paracingulate Gyrus	zstat	-0.7487211080566277	0.4033072970702041
10817	28	29	Cingulate Gyrus, anterior division	zstat	-0.884329768750862	0.9043799226969356
10817	29	30	Cingulate Gyrus, posterior division	zstat	-0.050754574833703894	-0.6076556166985205
10817	30	31	Precuneous Cortex	zstat	-0.19999127971065364	-1.0318337686135377
10817	31	32	Cuneal Cortex	zstat	-1.1403868262812975	0.7113568728545498
10817	32	33	Frontal Orbital Cortex	zstat	-0.8346289602678635	0.2806213020634116
10817	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.3810487636179556	0.8962469245353507
10817	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.5445637896648204	0.06795888752676546
10817	35	36	Lingual Gyrus	zstat	-1.3362156453025849	0.3611795794195213
10817	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.9357926281274739	0.75959375526439
10817	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.5267185218314233	0.24612733637697662
10817	38	39	Temporal Occipital Fusiform Cortex	zstat	-1.7175019596262109	-0.32616112488877724
10817	39	40	Occipital Fusiform Gyrus	zstat	-1.2745018818562377	0.38805886197088296
10817	40	41	Frontal Operculum Cortex	zstat	-1.684155647502038	1.3523923685195065
10817	41	42	Central Opercular Cortex	zstat	-1.0822862871926648	0.2289931070483037
10817	42	43	Parietal Operculum Cortex	zstat	-1.3843602692628005	0.45776171164544593
10817	43	44	Planum Polare	zstat	-1.3226600636211348	0.7798414808939715
10817	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-1.1178326570699293	0.25796962081785163
10817	45	46	Planum Temporale	zstat	-0.9964402283405127	0.44300344909755435
10817	46	47	Supracalcarine Cortex	zstat	-1.10992383417931	0.9455648951301787
10817	47	48	Occipital Pole	zstat	-0.814565654712409	-0.23146500930922656
10831	0	1	Frontal Pole	zstat	0.3837345574423619	0.20824249192701083
10831	1	2	Insular Cortex	zstat	-0.8140953857017267	0.1271286941376379
10831	2	3	Superior Frontal Gyrus	zstat	0.28647017301627214	0.5374796858695695
10831	3	4	Middle Frontal Gyrus	zstat	0.4548235361804815	0.9896127488264718
10831	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	0.20311420611981645	0.17778925140256943
10831	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.22726213122409902	0.30128016931802853
10831	6	7	Precentral Gyrus	zstat	-0.2473548527903792	1.0568635329703422
10831	7	8	Temporal Pole	zstat	-0.1756538637498198	-0.6216046932039108
10831	8	9	Superior Temporal Gyrus, anterior division	zstat	0.3803886094990258	0.06754455986695412
10831	9	10	Superior Temporal Gyrus, posterior division	zstat	0.35308986397266584	0.4844611407478352
10831	10	11	Middle Temporal Gyrus, anterior division	zstat	0.5525157047098558	-0.7909117814542642
10831	11	12	Middle Temporal Gyrus, posterior division	zstat	0.5904714820145909	-0.48003717672319995
10831	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.5455706045214498	0.28709061263209823
10831	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.6226790568339445	-0.9219735878569311
10831	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.09287964341596198	-0.755298786129629
10831	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.1144885646128061	0.5976898436809877
10831	16	17	Postcentral Gyrus	zstat	-0.5342241846887475	0.8796142157279057
10831	17	18	Superior Parietal Lobule	zstat	-0.3841292221716964	0.3093848590836237
10831	18	19	Supramarginal Gyrus, anterior division	zstat	-1.2844802368052857	0.10689546854269726
10831	19	20	Supramarginal Gyrus, posterior division	zstat	-0.8731106548308949	-0.052712665481089355
10831	20	21	Angular Gyrus	zstat	0.2801906888556092	0.7867140044209056
10831	21	22	Lateral Occipital Cortex, superior division	zstat	0.6886708353457984	0.8467269412153794
10831	22	23	Lateral Occipital Cortex, inferior division	zstat	-0.20096865455890775	0.7518022251342524
10831	23	24	Intracalcarine Cortex	zstat	-0.1271875988590578	0.7727011934861338
10831	24	25	Frontal Medial Cortex	zstat	0.34215022254807886	-0.3610832884111805
10831	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.6386494199380379	0.9358000670893218
10831	26	27	Subcallosal Cortex	zstat	0.4097689283082638	-0.03340971282226607
10831	27	28	Paracingulate Gyrus	zstat	-0.1909123334481646	0.2552735317168198
10831	28	29	Cingulate Gyrus, anterior division	zstat	-0.4882793671023461	-0.04973703279738093
10831	29	30	Cingulate Gyrus, posterior division	zstat	-0.3195180124116263	-0.48214941533974237
10831	30	31	Precuneous Cortex	zstat	0.005932321523017684	-0.2841862744753153
10831	31	32	Cuneal Cortex	zstat	-0.4964981918048192	0.6158356634995997
10831	32	33	Frontal Orbital Cortex	zstat	-0.26454151885036564	0.029254018871351224
10831	33	34	Parahippocampal Gyrus, anterior division	zstat	0.06145181431150707	-1.3422603596844587
10831	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.38515403809307036	-0.6118214893620462
10831	35	36	Lingual Gyrus	zstat	-0.7604697279808835	0.43380992127152823
10831	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.5951434778089219	-0.7947689708419712
10831	37	38	Temporal Fusiform Cortex, posterior division	zstat	0.24123316925084295	-0.7586417291501758
10831	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.8561200374934425	0.2191148872738182
10831	39	40	Occipital Fusiform Gyrus	zstat	0.5722252111718207	1.1779130388440036
10831	40	41	Frontal Operculum Cortex	zstat	-1.4300078065555246	-0.03091196357096475
10831	41	42	Central Opercular Cortex	zstat	-1.627460090079566	0.38285976885063894
10831	42	43	Parietal Operculum Cortex	zstat	-1.405440106878629	0.3701066454484832
10831	43	44	Planum Polare	zstat	-0.8657654012492965	-0.05399388289843323
10831	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-1.2962419336955686	0.5373286322351494
10831	45	46	Planum Temporale	zstat	-0.8173913859060534	0.8786452855667166
10831	46	47	Supracalcarine Cortex	zstat	-0.2936553818574968	0.3874094420251377
10831	47	48	Occipital Pole	zstat	0.73845270654014	1.1891856721351475
10834	0	1	Frontal Pole	zstat	-0.25545660589519653	-0.4025100839658928
10834	1	2	Insular Cortex	zstat	0.06449809426787217	-0.5109662172954947
10834	2	3	Superior Frontal Gyrus	zstat	-0.6042634101074871	-0.14976549970317457
10834	3	4	Middle Frontal Gyrus	zstat	0.14452184759574105	-0.2577365877912484
10834	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.665902579620047	-0.24151912520996321
10834	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.345589132525103	-0.6607545929035643
10834	6	7	Precentral Gyrus	zstat	-0.07826811650113628	0.028008860791331164
10834	7	8	Temporal Pole	zstat	-0.7099746078751485	-0.36719236214993356
10834	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.8323222805387699	-0.2691689832613636
10834	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.37159114331007004	-0.7333977781100102
10834	10	11	Middle Temporal Gyrus, anterior division	zstat	-1.2844830470062347	0.29643646352472647
10834	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.4003840145387405	-0.0026508829364987464
10834	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.2664632435303253	-0.1614473290180024
10834	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.8799996724374284	-0.7843304761690941
10834	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.573931877146126	0.11148403383498602
10834	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.22332144236546567	-0.09940528258622221
10834	16	17	Postcentral Gyrus	zstat	0.07595446108253268	-0.19778945316717475
10834	17	18	Superior Parietal Lobule	zstat	1.076744656628511	0.6613186950137805
10834	18	19	Supramarginal Gyrus, anterior division	zstat	0.4643678017167581	0.1473176335743456
10834	19	20	Supramarginal Gyrus, posterior division	zstat	0.35191412131251715	-0.6591165060043135
10834	20	21	Angular Gyrus	zstat	-0.8311464796229833	-0.01737187642048333
10834	21	22	Lateral Occipital Cortex, superior division	zstat	0.7511029596289771	0.50159421007115
10834	22	23	Lateral Occipital Cortex, inferior division	zstat	0.30515926835608637	0.2222651727643581
10834	23	24	Intracalcarine Cortex	zstat	2.212306752706722	0.23890110665292694
10834	24	25	Frontal Medial Cortex	zstat	-0.6609237361352573	-0.19593352682274232
10834	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	0.31275674546683346	0.9231115753236981
10834	26	27	Subcallosal Cortex	zstat	0.15656111368802017	-0.8227782863532551
10834	27	28	Paracingulate Gyrus	zstat	-0.7910316438537951	-0.3909513610269779
10834	28	29	Cingulate Gyrus, anterior division	zstat	-0.376759298320394	-0.36184573353078786
10834	29	30	Cingulate Gyrus, posterior division	zstat	-0.23380294790970427	0.507222661531098
10834	30	31	Precuneous Cortex	zstat	0.7650292837143141	0.5191149410446272
10834	31	32	Cuneal Cortex	zstat	1.345493856092663	0.5873258872010544
10834	32	33	Frontal Orbital Cortex	zstat	-0.3109540214469224	-0.681132353438073
10834	33	34	Parahippocampal Gyrus, anterior division	zstat	0.033291475142175085	-0.17996177183123166
10834	34	35	Parahippocampal Gyrus, posterior division	zstat	0.13613899191490042	0.029891581580323994
10834	35	36	Lingual Gyrus	zstat	1.2964247091873153	0.25655301423603855
10834	36	37	Temporal Fusiform Cortex, anterior division	zstat	-1.0055677859469296	-0.8812861096424361
10834	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.34029932314547645	0.4192564973345975
10834	38	39	Temporal Occipital Fusiform Cortex	zstat	0.5434244358878427	-0.0438068600794196
10834	39	40	Occipital Fusiform Gyrus	zstat	2.092219281371324	-0.14204949488192625
10834	40	41	Frontal Operculum Cortex	zstat	0.028358563029465555	-0.46055947079816284
10834	41	42	Central Opercular Cortex	zstat	-0.23283917228583742	-0.3872278673997166
10834	42	43	Parietal Operculum Cortex	zstat	-0.21552176549049748	-0.0321918924943057
10834	43	44	Planum Polare	zstat	-0.5155612140669992	-0.5301296569336782
10834	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.2954465473062157	-0.27952382127724346
10834	45	46	Planum Temporale	zstat	-0.3520748954552672	-0.6283820147001781
10834	46	47	Supracalcarine Cortex	zstat	2.1199597948567663	0.3318117444126054
10834	47	48	Occipital Pole	zstat	0.8724903862678017	-0.5891510640129429
10838	0	1	Frontal Pole	zstat	0.17393056062613496	0.3308278305463976
10838	1	2	Insular Cortex	zstat	-0.4154065665452585	-0.669276344902636
10838	2	3	Superior Frontal Gyrus	zstat	-0.19570035179468123	-0.008905188520564168
10838	3	4	Middle Frontal Gyrus	zstat	0.10973232508503551	0.47461340974417926
10838	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.199192587184771	-0.34790242840044644
10838	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	0.10443424575180542	-0.4116689462238943
10838	6	7	Precentral Gyrus	zstat	-0.039236272198532325	-0.17011546182772777
10838	7	8	Temporal Pole	zstat	-0.2987396030647187	-0.5365811316242379
10838	8	9	Superior Temporal Gyrus, anterior division	zstat	-1.49044515085526	-1.08284148780438
10838	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.9856344343544069	-0.9562792431838303
10838	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.7730782334713626	-0.664047892570301
10838	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.42279560816692363	-0.6828469800863602
10838	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.22663830932462106	-0.7103875834538705
10838	13	14	Inferior Temporal Gyrus, anterior division	zstat	-0.7955616750815034	0.7751820261330832
10838	14	15	Inferior Temporal Gyrus, posterior division	zstat	-0.21651341024416595	0.1622962713222992
10838	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.5790197628267012	0.15691145657259387
10838	16	17	Postcentral Gyrus	zstat	-0.21044001845906124	0.5078199048219919
10838	17	18	Superior Parietal Lobule	zstat	0.7607780410663721	0.028229512319181436
10838	18	19	Supramarginal Gyrus, anterior division	zstat	0.08287127417883042	-0.8436550889871325
10838	19	20	Supramarginal Gyrus, posterior division	zstat	-0.21190365875404127	-0.7795061770510369
10838	20	21	Angular Gyrus	zstat	-0.459164845534845	-0.1280301049892994
10838	21	22	Lateral Occipital Cortex, superior division	zstat	-0.22113142647944162	0.3195231203941377
10838	22	23	Lateral Occipital Cortex, inferior division	zstat	0.10525274970446337	0.1309946256811952
10838	23	24	Intracalcarine Cortex	zstat	0.6509591871596228	0.05547869676345387
10838	24	25	Frontal Medial Cortex	zstat	0.027403535316401023	-0.4442585911337577
10838	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.573290909841858	-0.47530033428385554
10838	26	27	Subcallosal Cortex	zstat	0.33014025922166185	-0.43712228180800317
10838	27	28	Paracingulate Gyrus	zstat	0.38732987515608075	-0.1457797221133254
10838	28	29	Cingulate Gyrus, anterior division	zstat	0.24244994271134215	-0.6651979278966931
10838	29	30	Cingulate Gyrus, posterior division	zstat	0.6750930906101795	-0.4750189391735808
10838	30	31	Precuneous Cortex	zstat	-0.2187860919320443	-0.08885686635282683
10838	31	32	Cuneal Cortex	zstat	-0.8555639087369132	0.07732031171745982
10838	32	33	Frontal Orbital Cortex	zstat	0.1900638774713689	-1.0295640680262308
10838	33	34	Parahippocampal Gyrus, anterior division	zstat	0.14177988990378954	0.19557989467310397
10838	34	35	Parahippocampal Gyrus, posterior division	zstat	-0.34783025557737585	0.06785620666056309
10838	35	36	Lingual Gyrus	zstat	-0.6207814363631711	0.0769365692505545
10838	36	37	Temporal Fusiform Cortex, anterior division	zstat	-0.4177721327018812	-0.5633064046607795
10838	37	38	Temporal Fusiform Cortex, posterior division	zstat	-0.24921408042743667	-0.25396997666807136
10838	38	39	Temporal Occipital Fusiform Cortex	zstat	-0.04167027966752791	-0.2402334658106516
10838	39	40	Occipital Fusiform Gyrus	zstat	-0.39044567505919464	0.49838335152120194
10838	40	41	Frontal Operculum Cortex	zstat	0.2588843168692513	-1.168704567072099
10838	41	42	Central Opercular Cortex	zstat	-0.8344535059609677	-0.2205244861621699
10838	42	43	Parietal Operculum Cortex	zstat	-1.2816542325843348	-0.7723981437053493
10838	43	44	Planum Polare	zstat	-1.2373182633374054	-0.8124004123547605
10838	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.5110240304919844	-1.4719016021246323
10838	45	46	Planum Temporale	zstat	-1.2632425330022035	-1.0950472437301935
10838	46	47	Supracalcarine Cortex	zstat	-0.023519480323537865	-0.30082960114498536
10838	47	48	Occipital Pole	zstat	0.936414658464394	0.2185946332225614
10843	0	1	Frontal Pole	zstat	0.10314162610286004	0.09252117086430979
10843	1	2	Insular Cortex	zstat	-0.06023309071649431	-0.04233593076847295
10843	2	3	Superior Frontal Gyrus	zstat	-0.3287470519370242	-0.053792590342095756
10843	3	4	Middle Frontal Gyrus	zstat	-0.26404955858352724	0.42421793412175524
10843	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.0408305889444101	0.09058249199360026
10843	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	-0.10145849859269274	0.5353331271819528
10843	6	7	Precentral Gyrus	zstat	-0.23195963781408632	0.5087023151808929
10843	7	8	Temporal Pole	zstat	0.07482230768661638	-0.1042154539453669
10843	8	9	Superior Temporal Gyrus, anterior division	zstat	0.17088560060812877	-0.1455356152080453
10843	9	10	Superior Temporal Gyrus, posterior division	zstat	-0.08791428995348949	-0.07291552775793454
10843	10	11	Middle Temporal Gyrus, anterior division	zstat	0.17735792570816936	-0.8716153732278565
10843	11	12	Middle Temporal Gyrus, posterior division	zstat	-0.01404610293103601	-0.2635674144609798
10843	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	0.24200552032954295	-0.37199721950589276
10843	13	14	Inferior Temporal Gyrus, anterior division	zstat	0.22330618622649417	-0.7134637825477582
10843	14	15	Inferior Temporal Gyrus, posterior division	zstat	0.17129190026487157	-0.048174264989979156
10843	15	16	Inferior Temporal Gyrus, temporooccipital part	zstat	0.6672718810584786	0.15324826841720435
10843	16	17	Postcentral Gyrus	zstat	-0.2748004476115286	0.3213559947716472
10843	17	18	Superior Parietal Lobule	zstat	1.161937605447852	0.9906985565318465
10843	18	19	Supramarginal Gyrus, anterior division	zstat	0.6449812716243927	-0.05923060699779954
10843	19	20	Supramarginal Gyrus, posterior division	zstat	0.5350330109967586	-0.19178723571633266
10843	20	21	Angular Gyrus	zstat	-0.0780038494331027	-0.27888416619983214
10843	21	22	Lateral Occipital Cortex, superior division	zstat	0.20841928783274913	0.38586361313266493
10843	22	23	Lateral Occipital Cortex, inferior division	zstat	1.0242012820373267	-0.2738044269625234
10843	23	24	Intracalcarine Cortex	zstat	-0.524443576348391	-0.6485101136669755
10843	24	25	Frontal Medial Cortex	zstat	-0.03467140853956527	-0.0532061713153219
10843	25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	zstat	-0.34720526462911655	0.47174781516691466
10843	26	27	Subcallosal Cortex	zstat	0.03777533094309127	-0.005571934387374383
10843	27	28	Paracingulate Gyrus	zstat	0.5247548593835853	-0.4896208783184322
10843	28	29	Cingulate Gyrus, anterior division	zstat	0.09741253007466139	-0.3623120452118771
10843	29	30	Cingulate Gyrus, posterior division	zstat	0.6851805501641439	-0.6149314947224588
10843	30	31	Precuneous Cortex	zstat	0.3475825675143798	-0.8318254783383296
10843	31	32	Cuneal Cortex	zstat	-1.1369794654162257	-0.856293857343879
10843	32	33	Frontal Orbital Cortex	zstat	-0.08675697721443987	-0.021738185433674322
10843	33	34	Parahippocampal Gyrus, anterior division	zstat	-0.2967515737472506	-0.09993982705009732
10843	34	35	Parahippocampal Gyrus, posterior division	zstat	0.22685704922088298	-0.14424482492624588
10843	35	36	Lingual Gyrus	zstat	-0.42658505171805106	-0.39845391394830754
10843	36	37	Temporal Fusiform Cortex, anterior division	zstat	0.3385312125443461	0.1294626561976005
10843	37	38	Temporal Fusiform Cortex, posterior division	zstat	0.28068111609449536	-0.42466529765448463
10843	38	39	Temporal Occipital Fusiform Cortex	zstat	0.056476934087104004	-0.7164591596486883
10843	39	40	Occipital Fusiform Gyrus	zstat	0.0993270546156772	0.11078977847467561
10843	40	41	Frontal Operculum Cortex	zstat	-0.050259163779277014	-0.6790898920803824
10843	41	42	Central Opercular Cortex	zstat	-0.06292980624104391	-0.5644864963686443
10843	42	43	Parietal Operculum Cortex	zstat	-0.28215363014786066	-0.4886199302645164
10843	43	44	Planum Polare	zstat	0.039555963834406425	-0.5091365320811969
10843	44	45	Heschl's Gyrus (includes H1 and H2)	zstat	-0.4963282027479244	-0.3032528743531967
10843	45	46	Planum Temporale	zstat	-0.1433606910044611	-0.1754088031983911
10843	46	47	Supracalcarine Cortex	zstat	-0.6960030107342816	-1.0379332544757647
10843	47	48	Occipital Pole	zstat	0.7759272025482947	-0.2833028962314204
10850	0	1	Frontal Pole	zstat	0.2264372277037341	0.48247304008092584
10850	1	2	Insular Cortex	zstat	0.030820816942978724	0.7575510315743531
10850	2	3	Superior Frontal Gyrus	zstat	-0.13203084409629268	0.4316790200157434
10850	3	4	Middle Frontal Gyrus	zstat	0.11087854002522639	0.5320173393454695
10850	4	5	Inferior Frontal Gyrus, pars triangularis	zstat	-0.2954129571439015	0.5389950978142474
10850	5	6	Inferior Frontal Gyrus, pars opercularis	zstat	0.5037355424159424	0.2914873577336708
10850	6	7	Precentral Gyrus	zstat	0.5473630669997855	0.6275941985811618
10850	7	8	Temporal Pole	zstat	-0.5453634167510119	0.5221987378717241
10850	8	9	Superior Temporal Gyrus, anterior division	zstat	-0.9121598111370053	0.7071175626359689
10850	9	10	Superior Temporal Gyrus, posterior division	zstat	0.37233899559904277	0.6874124065839818
10850	10	11	Middle Temporal Gyrus, anterior division	zstat	-0.28925878541342526	0.7843695534811939
10850	11	12	Middle Temporal Gyrus, posterior division	zstat	0.013745341967402961	0.4190948627334228
10850	12	13	Middle Temporal Gyrus, temporooccipital part	zstat	-0.5732776089052192	0.5092427741274675
