xml_index	nifti_value	roi_name	native_atlas_voxels	reference_grid_voxels	dualtask_covered_voxels	coverage_fraction_reference_roi	mni_centroid_x_mm	mni_centroid_y_mm	mni_centroid_z_mm	tg_mean_cope_recip_gt_nonrecip	tg_sd_cope_recip_gt_nonrecip	tg_sem_cope_recip_gt_nonrecip	ug_mean_cope_fairness_pmod	ug_sd_cope_fairness_pmod	ug_sem_cope_fairness_pmod	signed_odr_residual
10	11	Middle Temporal Gyrus, anterior division	6952	336	335	0.9970238095238095	-1.263285335142221	-3.0331354945453244	-23.194477141793094	-25.050261182952745	87.13224377786028	7.583888377505178	-1.1238622847245412	4.347433029621862	0.3783954756104758	-0.9477674380773652
11	12	Middle Temporal Gyrus, posterior division	21879	1041	1012	0.9721421709894332	-0.30454719066619873	-24.81403317140496	-11.091521152394563	-25.299911294291825	74.83050257026288	6.513159240709093	-0.6500120494911976	4.1430074155009615	0.36060250974874064	-0.4686501880011989
12	13	Middle Temporal Gyrus, temporooccipital part	16041	729	727	0.9972565157750343	8.168361549692271	-50.87909417073697	1.4533707213369	-12.285825414109217	90.98302947498267	7.919056251376575	0.5472333865959264	4.00133104104529	0.34827116416396814	0.4480217970018365
13	14	Inferior Temporal Gyrus, anterior division	5385	256	169	0.66015625	-0.7017768910650671	-3.157989334072587	-38.943372462628155	-65.15288739176918	115.94348736913422	10.091585252273973	-1.1854193613458628	5.021143201111048	0.43703441933365017	-0.1455849625241681
14	15	Inferior Temporal Gyrus, posterior division	15745	744	451	0.6061827956989247	-1.193571596610837	-24.96252926966039	-25.671950773230677	-2.3775758670177183	77.26983685868498	6.725476038219532	-0.06484238511516704	3.5351052208244758	0.30769141519893717	-0.3773146144638429
15	16	Inferior Temporal Gyrus, temporooccipital part	11973	582	536	0.9209621993127147	2.8753714543669973	-51.90112143221186	-16.279253194581216	23.274380875312406	123.40426489765294	10.740962584159714	1.2067015075069771	5.041223689640956	0.43878220152051606	0.3414457338160084
16	17	Postcentral Gyrus	55269	2556	1150	0.44992175273865415	-6.529914889542953	-20.042610162237416	37.37089670575183	21.014966738307457	83.86190129796266	7.299241600968717	0.4998186450032141	3.76335021691151	0.32755759215016134	-0.31661018037640937
17	18	Superior Parietal Lobule	23450	1062	381	0.3587570621468927	0.8637778120716726	-47.54409644046793	48.70984368249187	32.17220696402217	105.57263576781885	9.188918483763285	1.3973745461642606	4.675150111240664	0.40691958630289743	0.34043429376308626
18	19	Supramarginal Gyrus, anterior division	13831	642	540	0.8411214953271028	-7.995001871939059	-30.295001647648988	35.34900103410085	18.196128318958856	124.28956823514828	10.818018349060187	1.5790332251702648	4.159874240451821	0.362070578424171	0.8230658418127365
19	20	Supramarginal Gyrus, posterior division	18720	857	740	0.8634772462077013	2.7921604807312423	-43.13919106367472	30.03154152341791	-15.931227856938834	98.30475086993992	8.556330300373995	0.8710028834591731	3.5466664815439213	0.30869769378190404	0.8502304051557187
20	21	Angular Gyrus	19542	869	788	0.906789413118527	8.475125322487148	-53.40837769036366	29.002615186163617	-37.14206997271231	94.08687954202132	8.189211723430587	-0.3513912071735497	4.943010196263061	0.43023381416529377	0.08495629463214795
21	22	Lateral Occipital Cortex, superior division	78196	3636	3020	0.8305830583058306	-0.051127559459762065	-73.10771763553683	34.07817320728934	19.616207166634865	95.86416451453324	8.343904524420667	1.3132012376257685	4.370605528192077	0.38041238272734573	0.5267100405208004
22	23	Lateral Occipital Cortex, inferior division	32849	1503	1503	1.0	0.9077827164274965	-74.68383476691332	-1.4511370449484942	21.651182350468233	109.8275727845651	9.559263214820444	1.3728646276890226	4.544947985405436	0.3955869458699747	0.5425305534473505
23	24	Intracalcarine Cortex	11317	514	514	1.0	1.5721772853502503	-74.37432149226564	8.450020230233902	55.33136046983776	183.2506228426632	15.949919438436234	2.634985696083914	7.039225025878913	0.6126858961248438	1.0789594503043645
24	25	Frontal Medial Cortex	7796	372	282	0.7580645161290323	0.4553174262351178	44.55957414241547	-16.760105850848745	30.80600906558811	131.67638624133627	11.460958330804461	0.2969404188363268	7.232010230881895	0.6294656944197727	-0.7303195723580101
25	26	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex)	11954	533	296	0.5553470919324578	0.07939016255172524	-2.5114876434609696	50.40212955748713	9.431489247287708	138.53009876404147	12.057497436077826	1.0676463781523249	5.37006380222002	0.46740405951150166	0.5005693034232414
26	27	Subcallosal Cortex	9021	424	260	0.6132075471698113	0.06269057805721577	20.21538385978112	-10.543845561834482	24.50779336609373	132.70270576828304	11.550287979560688	0.2888777732140684	5.943348332750647	0.5173020731467187	-0.6027301774241106
27	28	Paracingulate Gyrus	23252	1057	1057	1.0	0.41683839014823865	36.758656111774066	21.87391764980053	4.6394495201893955	124.46263612140515	10.833081975040589	-0.06737028102802227	5.024683209514223	0.4373425375160943	-0.5309737260917056
28	29	Cingulate Gyrus, anterior division	20844	944	944	1.0	0.8343203178906845	18.61874921619892	24.210382282733917	7.846911658290845	114.69544228265417	9.982956870683235	1.0963647672677372	4.442901278624638	0.3867049201127749	0.5634094618010622
29	30	Cingulate Gyrus, posterior division	19228	875	875	1.0	0.8956554279327392	-36.61611604499817	30.025440982818605	23.875567378678543	154.37823714310247	13.436900826222063	1.1071392603033978	5.682517837845321	0.4945996925692769	0.2289583031579476
30	31	Precuneous Cortex	44787	2034	1797	0.883480825958702	0.9968263336069132	-59.63289031268626	34.89851522007848	23.121957003493115	130.1843116965173	11.331089911167835	1.128677639204295	5.409727079798031	0.47085630470565176	0.26672285047134014
31	32	Cuneal Cortex	9934	451	451	1.0	1.1292665818842447	-79.51929298261317	27.432439982230278	20.489126418668388	148.0369232322387	12.884960295580852	1.1060362416202196	5.829294197132497	0.5073749348564883	0.3007922758868687
32	33	Frontal Orbital Cortex	25157	1201	1082	0.9009159034138218	-2.1719980722434418	23.697781191295263	-15.457457865672719	-23.942656209321314	89.5366262426384	7.793163009249957	-0.5117279525778813	3.7468209451303554	0.3261189037070023	-0.35963055616083556
33	34	Parahippocampal Gyrus, anterior division	9956	461	452	0.9804772234273319	1.5287593582035166	-8.902434898161255	-30.170309331564777	-5.615314101237229	94.40405932681418	8.216818680157223	-0.4581906551449515	5.696565161198066	0.4958223551301257	-0.7008376456024045
34	35	Parahippocampal Gyrus, posterior division	5698	265	265	1.0	-1.2784923193589697	-31.632454501457936	-16.242452293072105	11.175630779613504	116.95518851780042	10.179642534517722	0.29987310365178627	5.036476554847811	0.43836901647186777	-0.30459097203219987
35	36	Lingual Gyrus	26880	1235	1235	1.0	1.4318201568927842	-64.79635853226851	-4.8226876119853035	37.09662583547384	136.8725902835216	11.91322984057003	1.4589338514062382	6.014252177985709	0.5234734607351013	0.29591781069834094
36	37	Temporal Fusiform Cortex, anterior division	4901	218	141	0.6467889908256881	-0.5787251452182202	-3.5808522396899285	-40.02510607496221	-20.00268208757298	127.18128349806112	11.069709856389778	-0.31015322183979416	5.645755177816984	0.49139991372706227	-0.24296124661125207
37	38	Temporal Fusiform Cortex, posterior division	12680	622	581	0.9340836012861736	-4.349055163831596	-27.84733379030802	-25.292787846107284	-3.8597497453426035	79.17322301781222	6.891144538699226	0.20471072491180015	3.4857876796707994	0.30339887421817185	-0.0759011589783982
38	39	Temporal Occipital Fusiform Cortex	11759	553	553	1.0	5.389510118508641	-51.49367290810694	-16.198371976021186	15.612952525726351	123.04909628163375	10.71004912408689	1.1025709089232214	5.222907972824585	0.4545957885908146	0.4023501613950124
39	40	Occipital Fusiform Gyrus	14538	654	654	1.0	-0.06284576854939125	-75.93440612339464	-12.540962729978999	88.50097858447481	161.7754598716064	14.080746422802148	1.6617389683037351	7.214045703529932	0.6279020830138818	-0.6084645411170824
40	41	Frontal Operculum Cortex	5313	238	238	1.0	-1.582354699864107	18.302520219017477	4.783236033776227	-74.58729005494676	134.34462499630837	11.693198704802306	0.09624802198716045	6.442961944571508	0.5607878563613864	1.338982083438766
41	42	Central Opercular Cortex	14953	682	682	1.0	-1.5476557170191119	-7.449414733917482	11.730484677549681	18.119099848732276	139.8556931364389	12.172875616625332	0.8752594653111077	4.934052701141575	0.4294541642883024	0.12111436357999673
42	43	Parietal Operculum Cortex	8739	394	394	1.0	0.9027901633741892	-29.86218438112191	21.238401913400835	15.83786997048631	154.94076292098194	13.485862410636019	0.9560708369275855	5.339784772045903	0.46476860821284055	0.2510398291898499
43	44	Planum Polare	5871	262	262	1.0	3.067173895945076	-5.138932501086752	-6.512632956941619	-13.313523165567103	135.20171017281757	11.767798394042854	0.39194363935901544	4.994545289512729	0.43471936828147406	0.31490249556798233
44	45	Heschl's Gyrus (includes H1 and H2)	4730	217	217	1.0	0.15299366366478703	-18.958065963560536	7.49198233257241	11.968329214183411	131.79117079197027	11.470949043561607	-0.04846250634615246	5.743382332547126	0.499897266853586	-0.6699188179659608
45	46	Planum Temporale	8032	361	361	1.0	-7.337397982209013	-27.588367250817633	11.431496648577111	24.479652990069525	131.44769515880319	11.441053327011796	0.66860344690348	5.09086384839022	0.4431028227586863	-0.2224865036723234
46	47	Supracalcarine Cortex	2081	94	94	1.0	2.207445116753274	-75.44681095569692	14.09840508471144	55.4573540210929	184.70207951571783	16.076252526119536	2.297692379728435	7.554715967630879	0.6575536235281325	0.7390307417170346
47	48	Occipital Pole	41973	1924	1913	0.9942827442827443	-0.11882034235454267	-95.87517269606124	7.461861716847237	68.6802659749104	113.59212157672779	9.886925129555712	1.0796116463125345	5.014494460880454	0.43645572077645006	-0.7635608365443276
