onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.126301	1.396177	choice_stranger	1.396177	2	high	0	2
10.876424	1.000000	outcome_stranger_defect	1.396177	2	high	0	2
13.791577	1.264691	choice_friend	1.264691	4	high	2	4
20.543240	1.000000	outcome_friend_recip	1.264691	4	high	2	4
23.352999	1.353058	choice_computer	1.353058	4	high	2	4
30.106167	1.000000	outcome_computer_recip	1.353058	4	high	2	4
33.017704	1.221830	choice_friend	1.221830	8	high	2	8
39.772700	1.000000	outcome_friend_recip	1.221830	8	high	2	8
44.307980	1.448468	choice_friend	1.448468	8	high	4	8
49.560326	1.000000	outcome_friend_defect	1.448468	8	high	4	8
52.482920	1.273655	choice_stranger	1.273655	8	high	0	8
57.734833	1.000000	outcome_stranger_defect	1.273655	8	high	0	8
63.892400	1.247130	choice_stranger	1.247130	8	high	2	8
70.642715	1.000000	outcome_stranger_defect	1.247130	8	high	2	8
73.566170	1.240416	choice_stranger	1.240416	8	high	4	8
78.818985	1.000000	outcome_stranger_recip	1.240416	8	high	4	8
81.740700	1.432793	choice_stranger	1.432793	0	low	0	4
94.654140	1.352691	choice_computer	1.352691	4	high	2	4
102.905950	1.000000	outcome_computer_defect	1.352691	4	high	2	4
105.715840	1.424862	choice_computer	1.424862	8	high	2	8
112.466620	1.000000	outcome_computer_defect	1.424862	8	high	2	8
115.386635	1.453721	choice_friend	1.453721	4	high	0	4
120.639015	1.000000	outcome_friend_defect	1.453721	4	high	0	4
126.680940	1.326756	choice_computer	1.326756	4	high	0	4
133.433620	1.000000	outcome_computer_recip	1.326756	4	high	0	4
137.961960	1.295809	choice_friend	1.295809	8	high	0	8
143.214900	1.000000	outcome_friend_defect	1.295809	8	high	0	8
149.255750	1.419067	choice_computer	1.419067	8	high	4	8
156.008030	1.000000	outcome_computer_defect	1.419067	8	high	4	8
160.434070	1.506825	choice_computer	1.506825	8	high	2	8
165.687710	1.000000	outcome_computer_recip	1.506825	8	high	2	8
168.496770	1.311123	choice_computer	1.311123	8	high	4	8
173.747470	1.000000	outcome_computer_recip	1.311123	8	high	4	8
176.558150	1.483093	choice_computer	1.483093	8	high	2	8
183.310750	1.000000	outcome_computer_defect	1.483093	8	high	2	8
189.461150	1.280317	choice_stranger	1.280317	8	high	0	8
194.714130	1.000000	outcome_stranger_recip	1.280317	8	high	0	8
197.524320	1.367241	choice_computer	1.367241	8	high	0	8
205.779300	1.000000	outcome_computer_recip	1.367241	8	high	0	8
208.586730	1.538519	choice_computer	1.538519	2	high	0	2
213.838850	1.000000	outcome_computer_defect	1.538519	2	high	0	2
216.760060	1.432335	choice_stranger	1.432335	4	high	2	4
222.012370	1.000000	outcome_stranger_recip	1.432335	4	high	2	4
229.776180	1.315583	choice_friend	1.315583	8	high	2	8
236.528690	1.000000	outcome_friend_recip	1.315583	8	high	2	8
242.677100	1.347909	choice_stranger	1.347909	8	high	2	8
249.429300	1.000000	outcome_stranger_recip	1.347909	8	high	2	8
253.972580	1.385900	choice_stranger	1.385900	4	high	2	4
259.225680	1.000000	outcome_stranger_defect	1.385900	4	high	2	4
268.605900	1.470092	choice_stranger	1.470092	2	high	0	2
273.857850	1.000000	outcome_stranger_recip	1.470092	2	high	0	2
278.387120	1.472582	choice_friend	1.472582	8	high	2	8
283.639650	1.000000	outcome_friend_defect	1.472582	8	high	2	8
286.448730	1.494186	choice_computer	1.494186	2	high	0	2
291.701750	1.000000	outcome_computer_recip	1.494186	2	high	0	2
294.613980	1.345904	choice_friend	1.345904	4	high	0	4
299.868840	1.000000	outcome_friend_recip	1.345904	4	high	0	4
302.779360	1.496734	choice_friend	1.496734	4	high	2	4
308.033020	1.000000	outcome_friend_defect	1.496734	4	high	2	4
310.953160	1.406012	choice_stranger	1.406012	4	high	0	4
316.204830	1.000000	outcome_stranger_recip	1.406012	4	high	0	4
319.125270	1.501207	choice_friend	1.501207	8	high	4	8
325.877230	1.000000	outcome_friend_recip	1.501207	8	high	4	8
330.302830	1.440498	choice_computer	1.440498	4	high	0	4
335.555500	1.000000	outcome_computer_defect	1.440498	4	high	0	4
346.543460	1.433299	choice_friend	1.433299	2	high	0	2
354.795700	1.000000	outcome_friend_recip	1.433299	2	high	0	2
357.706330	1.403338	choice_friend	1.403338	8	high	0	8
362.957550	1.000000	outcome_friend_recip	1.403338	8	high	0	8
372.330870	1.329393	choice_friend	1.329393	2	high	0	2
377.589500	1.000000	outcome_friend_defect	1.329393	2	high	0	2
380.505430	1.605214	choice_stranger	1.605214	8	high	4	8
385.757080	1.000000	outcome_stranger_defect	1.605214	8	high	4	8
388.671020	1.423010	choice_friend	1.423010	8	high	2	8
395.428740	1.000000	outcome_friend_defect	1.423010	8	high	2	8
399.963380	1.264220	choice_stranger	1.264220	8	high	2	8
406.715580	1.000000	outcome_stranger_recip	1.264220	8	high	2	8
411.254000	1.389850	choice_stranger	1.389850	8	high	2	8
418.006160	1.000000	outcome_stranger_defect	1.389850	8	high	2	8
422.437500	1.506640	choice_computer	1.506640	8	high	2	8
427.689450	1.000000	outcome_computer_recip	1.506640	8	high	2	8
432.112900	1.431768	choice_computer	1.431768	8	high	0	8
440.365360	1.000000	outcome_computer_defect	1.431768	8	high	0	8
