onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.021239	1.998754	choice_friend	1.998754	2	high	0	2
9.271607	1.000000	outcome_friend_recip	1.998754	2	high	0	2
13.820216	1.616924	choice_stranger	1.616924	8	high	4	8
19.072868	1.000000	outcome_stranger_defect	1.616924	8	high	4	8
23.498333	1.704772	choice_computer	1.704772	8	high	2	8
31.750536	1.000000	outcome_computer_defect	1.704772	8	high	2	8
34.561172	1.792596	choice_computer	1.792596	8	high	4	8
39.813717	1.000000	outcome_computer_recip	1.792596	8	high	4	8
42.740646	1.595727	choice_stranger	1.595727	8	high	2	8
49.493330	1.000000	outcome_stranger_defect	1.595727	8	high	2	8
52.313050	1.391052	choice_friend	1.391052	8	high	4	8
57.565876	1.000000	outcome_friend_defect	1.391052	8	high	4	8
60.496204	1.774559	choice_stranger	1.774559	2	high	0	2
67.248090	1.000000	outcome_stranger_recip	1.774559	2	high	0	2
70.061100	1.593085	choice_computer	1.593085	4	high	0	4
75.312600	1.000000	outcome_computer_defect	1.593085	4	high	0	4
82.976890	1.360629	choice_friend	1.360629	8	high	2	8
89.729355	1.000000	outcome_friend_recip	1.360629	8	high	2	8
95.776510	1.510884	choice_friend	1.510884	8	high	2	8
102.526695	1.000000	outcome_friend_recip	1.510884	8	high	2	8
106.955350	1.732803	choice_computer	1.732803	4	high	2	4
112.207840	1.000000	outcome_computer_recip	1.732803	4	high	2	4
115.141210	1.696328	choice_stranger	1.696328	8	high	2	8
120.393500	1.000000	outcome_stranger_defect	1.696328	8	high	2	8
126.434150	1.570968	choice_computer	1.570968	8	high	0	8
131.686040	1.000000	outcome_computer_recip	1.570968	8	high	0	8
136.111680	1.742991	choice_computer	1.742991	4	high	2	4
142.864150	1.000000	outcome_computer_defect	1.742991	4	high	2	4
145.793230	1.794836	choice_stranger	1.794836	4	high	0	4
152.546110	1.000000	outcome_stranger_defect	1.794836	4	high	0	4
155.364610	1.874036	choice_friend	1.874036	2	high	0	2
160.617630	1.000000	outcome_friend_defect	1.874036	2	high	0	2
163.433980	1.704351	choice_friend	1.704351	8	high	0	8
171.685090	1.000000	outcome_friend_defect	1.704351	8	high	0	8
180.958250	1.597249	choice_computer	1.597249	2	high	0	2
186.210880	1.000000	outcome_computer_recip	1.597249	2	high	0	2
189.137190	1.868407	choice_stranger	1.868407	8	high	2	8
194.389400	1.000000	outcome_stranger_recip	1.868407	8	high	2	8
197.320530	1.818528	choice_stranger	1.818528	8	high	4	8
204.071430	1.000000	outcome_stranger_recip	1.818528	8	high	4	8
206.883470	1.705382	choice_computer	1.705382	4	high	0	4
212.137020	1.000000	outcome_computer_recip	1.705382	4	high	0	4
215.062420	1.660167	choice_stranger	1.660167	4	high	2	4
221.815630	1.000000	outcome_stranger_defect	1.660167	4	high	2	4
226.239180	1.833193	choice_computer	1.833193	8	high	4	8
232.991530	1.000000	outcome_computer_defect	1.833193	8	high	4	8
235.809450	1.612900	choice_friend	1.612900	4	high	0	4
241.062380	1.000000	outcome_friend_defect	1.612900	4	high	0	4
245.487850	1.669168	choice_computer	1.669168	8	high	2	8
250.740680	1.000000	outcome_computer_recip	1.669168	8	high	2	8
253.548320	1.591651	choice_computer	1.591651	8	high	0	8
258.800100	1.000000	outcome_computer_defect	1.591651	8	high	0	8
263.344400	1.512289	choice_stranger	1.512289	8	high	0	8
270.096830	1.000000	outcome_stranger_recip	1.512289	8	high	0	8
273.025630	2.163991	choice_stranger	2.163991	2	high	0	2
279.777620	1.000000	outcome_stranger_defect	2.163991	2	high	0	2
285.823580	1.834209	choice_computer	1.834209	8	high	2	8
292.576840	1.000000	outcome_computer_defect	1.834209	8	high	2	8
298.621460	1.418648	choice_friend	1.418648	8	high	2	8
306.873320	1.000000	outcome_friend_defect	1.418648	8	high	2	8
317.882080	1.758240	choice_stranger	1.758240	4	high	0	4
324.635500	1.000000	outcome_stranger_recip	1.758240	4	high	0	4
327.452100	1.588526	choice_friend	1.588526	4	high	2	4
332.704830	1.000000	outcome_friend_defect	1.588526	4	high	2	4
335.514340	1.475996	choice_computer	1.475996	8	high	2	8
342.266100	1.000000	outcome_computer_recip	1.475996	8	high	2	8
346.812680	1.562258	choice_stranger	1.562258	8	high	2	8
352.065300	1.000000	outcome_stranger_recip	1.562258	8	high	2	8
359.730930	1.493544	choice_friend	1.493544	4	high	0	4
364.984000	1.000000	outcome_friend_recip	1.493544	4	high	0	4
367.799930	1.591062	choice_friend	1.591062	8	high	2	8
373.051880	1.000000	outcome_friend_defect	1.591062	8	high	2	8
375.984100	1.756865	choice_stranger	1.756865	4	high	2	4
381.237370	1.000000	outcome_stranger_recip	1.756865	4	high	2	4
387.395300	1.529206	choice_stranger	1.529206	8	high	0	8
395.647740	1.000000	outcome_stranger_defect	1.529206	8	high	0	8
400.083040	1.391405	choice_friend	1.391405	8	high	4	8
405.334900	1.000000	outcome_friend_recip	1.391405	8	high	4	8
414.612520	1.645827	choice_friend	1.645827	4	high	2	4
419.863040	1.000000	outcome_friend_recip	1.645827	4	high	2	4
424.289700	1.418561	choice_computer	1.418561	2	high	0	2
429.543200	1.000000	outcome_computer_defect	1.418561	2	high	0	2
432.358760	1.566142	choice_friend	1.566142	8	high	0	8
439.111420	1.000000	outcome_friend_recip	1.566142	8	high	0	8
