onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.516762	2	cue_nonsocial	n/a	16	n/a	n/a
4.516762	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.522477	1.549809	dec_nonsocial_low	1.549809	16	n/a	2
6.522477	1.549809	dec_nonsocial_low_accept	1.549809	16	accept	2
13.784084	2	cue_nonsocial	n/a	16	n/a	n/a
13.784084	2	cue_nonsocial_low	n/a	16	n/a	n/a
15.789662	1.432438	dec_nonsocial_low	1.432438	16	n/a	1
15.789662	1.432438	dec_nonsocial_low_accept	1.432438	16	accept	1
20.616755	2	cue_nonsocial	n/a	32	n/a	n/a
20.616755	2	cue_nonsocial_high	n/a	32	n/a	n/a
22.622576	1.432481	dec_nonsocial_high	1.432481	32	n/a	8
22.622576	1.432481	dec_nonsocial_high_accept	1.432481	32	accept	8
28.360975	2	cue_social	n/a	16	n/a	n/a
28.360975	2	cue_social_low	n/a	16	n/a	n/a
30.271532	1.667127	dec_social_low	1.667127	16	n/a	1
30.271532	1.667127	dec_social_low_accept	1.667127	16	accept	1
39.133057	2	cue_nonsocial	n/a	16	n/a	n/a
39.133057	2	cue_nonsocial_low	n/a	16	n/a	n/a
41.139465	1.149264	dec_nonsocial_low	1.149264	16	n/a	8
41.139465	1.149264	dec_nonsocial_low_accept	1.149264	16	accept	8
46.872753	2	cue_social	n/a	16	n/a	n/a
46.872753	2	cue_social_low	n/a	16	n/a	n/a
48.788578	1.299902	dec_social_low	1.299902	16	n/a	4
48.788578	1.299902	dec_social_low_accept	1.299902	16	accept	4
54.433360	2	cue_nonsocial	n/a	16	n/a	n/a
54.433360	2	cue_nonsocial_low	n/a	16	n/a	n/a
56.438650	1.000204	dec_nonsocial_low	1.000204	16	n/a	8
56.438650	1.000204	dec_nonsocial_low_accept	1.000204	16	accept	8
61.371880	2	cue_social	n/a	32	n/a	n/a
61.371880	2	cue_social_high	n/a	32	n/a	n/a
63.272358	1.449775	dec_social_high	1.449775	32	n/a	16
63.272358	1.449775	dec_social_high_accept	1.449775	32	accept	16
68.113160	2	cue_social	n/a	32	n/a	n/a
68.113160	2	cue_social_high	n/a	32	n/a	n/a
70.104590	1.284228	dec_social_high	1.284228	32	n/a	16
70.104590	1.284228	dec_social_high_accept	1.284228	32	accept	16
74.933500	2	cue_nonsocial	n/a	32	n/a	n/a
74.933500	2	cue_nonsocial_high	n/a	32	n/a	n/a
76.939575	1.965840	dec_nonsocial_high	1.965840	32	n/a	3
76.939575	1.965840	dec_nonsocial_high_accept	1.965840	32	accept	3
81.767265	2	cue_nonsocial	n/a	32	n/a	n/a
81.767265	2	cue_nonsocial_high	n/a	32	n/a	n/a
83.771500	1.616715	dec_nonsocial_high	1.616715	32	n/a	2
83.771500	1.616715	dec_nonsocial_high_accept	1.616715	32	accept	2
89.416280	2	cue_nonsocial	n/a	32	n/a	n/a
89.416280	2	cue_nonsocial_high	n/a	32	n/a	n/a
