onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.518096	2	cue_nonsocial	n/a	16	n/a	n/a
4.518096	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.523919	1.299832	dec_nonsocial_low	1.299832	16	n/a	4
6.523919	1.299832	dec_nonsocial_low_accept	1.299832	16	accept	4
12.160714	2	cue_social	n/a	16	n/a	n/a
12.160714	2	cue_social_low	n/a	16	n/a	n/a
14.173250	1.050265	dec_social_low	1.050265	16	n/a	2
14.173250	1.050265	dec_social_low_reject	1.050265	16	reject	2
21.418798	2	cue_nonsocial	n/a	32	n/a	n/a
21.418798	2	cue_nonsocial_high	n/a	32	n/a	n/a
23.423717	1.383312	dec_nonsocial_high	1.383312	32	n/a	3
23.423717	1.383312	dec_nonsocial_high_reject	1.383312	32	reject	3
29.061346	2	cue_social	n/a	32	n/a	n/a
29.061346	2	cue_social_high	n/a	32	n/a	n/a
31.073364	1.483601	dec_social_high	1.483601	32	n/a	3
31.073364	1.483601	dec_social_high_reject	1.483601	32	reject	3
35.901500	2	cue_nonsocial	n/a	16	n/a	n/a
35.901500	2	cue_nonsocial_low	n/a	16	n/a	n/a
37.907513	1.182536	dec_nonsocial_low	1.182536	16	n/a	4
37.907513	1.182536	dec_nonsocial_low_accept	1.182536	16	accept	4
42.837010	2	cue_social	n/a	16	n/a	n/a
42.837010	2	cue_social_low	n/a	16	n/a	n/a
44.740658	1.666714	dec_social_low	1.666714	16	n/a	2
44.740658	1.666714	dec_social_low_reject	1.666714	16	reject	2
49.568340	2	cue_nonsocial	n/a	32	n/a	n/a
49.568340	2	cue_nonsocial_high	n/a	32	n/a	n/a
51.573574	1.366546	dec_nonsocial_high	1.366546	32	n/a	16
51.573574	1.366546	dec_nonsocial_high_accept	1.366546	32	accept	16
57.218440	2	cue_nonsocial	n/a	16	n/a	n/a
57.218440	2	cue_nonsocial_low	n/a	16	n/a	n/a
59.223510	1.550701	dec_nonsocial_low	1.550701	16	n/a	1
59.223510	1.550701	dec_nonsocial_low_reject	1.550701	16	reject	1
69.700560	2	cue_social	n/a	32	n/a	n/a
69.700560	2	cue_social_high	n/a	32	n/a	n/a
71.707634	1.333092	dec_social_high	1.333092	32	n/a	8
71.707634	1.333092	dec_social_high_reject	1.333092	32	reject	8
79.045876	2	cue_social	n/a	16	n/a	n/a
79.045876	2	cue_social_low	n/a	16	n/a	n/a
80.957730	1.033224	dec_social_low	1.033224	16	n/a	4
80.957730	1.033224	dec_social_low_accept	1.033224	16	accept	4
85.883990	2	cue_social	n/a	16	n/a	n/a
85.883990	2	cue_social_low	n/a	16	n/a	n/a
87.790900	1.033426	dec_social_low	1.033426	16	n/a	1
87.790900	1.033426	dec_social_low_reject	1.033426	16	reject	1
92.619190	2	cue_nonsocial	n/a	32	n/a	n/a
92.619190	2	cue_nonsocial_high	n/a	32	n/a	n/a
94.625080	1.082621	dec_nonsocial_high	1.082621	32	n/a	16
94.625080	1.082621	dec_nonsocial_high_accept	1.082621	32	accept	16
99.454370	2	cue_nonsocial	n/a	32	n/a	n/a
99.454370	2	cue_nonsocial_high	n/a	32	n/a	n/a
101.458510	1.599337	dec_nonsocial_high	1.599337	32	n/a	8
101.458510	1.599337	dec_nonsocial_high_reject	1.599337	32	reject	8
107.175920	2	cue_social	n/a	16	n/a	n/a
107.175920	2	cue_social_low	n/a	16	n/a	n/a
109.107370	1.017163	dec_social_low	1.017163	16	n/a	1
109.107370	1.017163	dec_social_low_reject	1.017163	16	reject	1
113.936940	2	cue_nonsocial	n/a	16	n/a	n/a
113.936940	2	cue_nonsocial_low	n/a	16	n/a	n/a
115.940590	1.034050	dec_nonsocial_low	1.034050	16	n/a	1
115.940590	1.034050	dec_nonsocial_low_reject	1.034050	16	reject	1
120.769226	2	cue_nonsocial	n/a	32	n/a	n/a
120.769226	2	cue_nonsocial_high	n/a	32	n/a	n/a
122.775520	1.615226	dec_nonsocial_high	1.615226	32	n/a	3
122.775520	1.615226	dec_nonsocial_high_reject	1.615226	32	reject	3
128.514720	2	cue_social	n/a	32	n/a	n/a
128.514720	2	cue_social_high	n/a	32	n/a	n/a
130.424680	1.049965	dec_social_high	1.049965	32	n/a	16
