onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.136190	2.038654	choice_stranger	2.038654	2	low	2	4
9.389848	1.000000	outcome_stranger_recip	2.038654	2	low	2	4
13.824522	2.267454	choice_friend	2.267454	4	high	2	4
20.577368	1.000000	outcome_friend_defect	2.267454	4	high	2	4
29.856121	1.869370	choice_friend	1.869370	4	low	4	8
36.607132	1.000000	outcome_friend_defect	1.869370	4	low	4	8
41.042423	2.165892	choice_friend	2.165892	0	low	0	2
53.950172	1.575031	choice_computer	1.575031	0	low	0	8
63.628204	2.713287	choice_computer	2.713287	4	high	2	4
68.880585	1.000000	outcome_computer_defect	2.713287	4	high	2	4
71.698930	1.893216	choice_friend	1.893216	2	low	2	8
78.451330	1.000000	outcome_friend_recip	1.893216	2	low	2	8
81.261020	2.130950	choice_computer	2.130950	0	low	0	2
89.331350	2.077426	choice_friend	2.077426	0	low	0	8
100.734146	2.557850	choice_stranger	2.557850	8	high	4	8
105.986580	1.000000	outcome_stranger_recip	2.557850	8	high	4	8
108.805600	2.453263	choice_friend	2.453263	2	low	2	8
114.057850	1.000000	outcome_friend_recip	2.453263	2	low	2	8
116.867070	2.474744	choice_computer	2.474744	2	low	2	4
123.620170	1.000000	outcome_computer_recip	2.474744	2	low	2	4
126.428345	2.830368	choice_computer	2.830368	8	high	4	8
134.681750	1.000000	outcome_computer_defect	2.830368	8	high	4	8
139.105070	2.752594	choice_computer	2.752594	8	high	2	8
145.856690	1.000000	outcome_computer_recip	2.752594	8	high	2	8
153.518680	2.506098	choice_friend	2.506098	2	low	2	8
160.271840	1.000000	outcome_friend_defect	2.506098	2	low	2	8
163.089510	2.202423	choice_friend	2.202423	2	low	2	8
168.341320	1.000000	outcome_friend_defect	2.202423	2	low	2	8
171.158800	1.632815	choice_friend	1.632815	2	low	2	4
177.911870	1.000000	outcome_friend_recip	1.632815	2	low	2	4
182.344510	2.663125	choice_friend	2.663125	2	high	0	2
187.597080	1.000000	outcome_friend_defect	2.663125	2	high	0	2
192.131790	2.410077	choice_stranger	2.410077	8	high	2	8
197.384670	1.000000	outcome_stranger_defect	2.410077	8	high	2	8
200.194460	1.730395	choice_computer	1.730395	2	high	0	2
208.446780	1.000000	outcome_computer_recip	1.730395	2	high	0	2
211.256240	1.935324	choice_computer	1.935324	4	high	0	4
216.508870	1.000000	outcome_computer_defect	1.935324	4	high	0	4
222.557770	1.917499	choice_friend	1.917499	8	high	4	8
227.810670	1.000000	outcome_friend_recip	1.917499	8	high	4	8
232.344280	1.646781	choice_stranger	1.646781	2	high	0	2
239.097410	1.000000	outcome_stranger_recip	1.646781	2	high	0	2
241.908170	2.750084	choice_computer	2.750084	4	high	0	4
247.160250	1.000000	outcome_computer_recip	2.750084	4	high	0	4
250.077360	2.547233	choice_stranger	2.547233	4	high	0	4
256.829700	1.000000	outcome_stranger_defect	2.547233	4	high	0	4
259.747620	2.460651	choice_stranger	2.460651	8	high	2	8
265.000100	1.000000	outcome_stranger_recip	2.460651	8	high	2	8
271.147100	2.061264	choice_stranger	2.061264	8	high	0	8
277.898700	1.000000	outcome_stranger_defect	2.061264	8	high	0	8
280.818000	2.623495	choice_stranger	2.623495	4	high	0	4
286.070470	1.000000	outcome_stranger_recip	2.623495	4	high	0	4
288.987500	2.487042	choice_stranger	2.487042	4	high	2	4
294.239700	1.000000	outcome_stranger_defect	2.487042	4	high	2	4
298.672600	2.202059	choice_friend	2.202059	4	high	0	4
305.424870	1.000000	outcome_friend_defect	2.202059	4	high	0	4
308.236180	2.322112	choice_computer	2.322112	8	high	2	8
313.488920	1.000000	outcome_computer_recip	2.322112	8	high	2	8
316.297580	2.060186	choice_computer	2.060186	8	high	0	8
324.548370	1.000000	outcome_computer_recip	2.060186	8	high	0	8
333.928400	1.762892	choice_stranger	1.762892	0	low	0	8
343.490780	2.050585	choice_computer	2.050585	4	low	4	8
350.242370	1.000000	outcome_computer_recip	2.050585	4	low	4	8
353.060730	2.880492	choice_friend	2.880492	8	high	0	8
359.813870	1.000000	outcome_friend_defect	2.880492	8	high	0	8
362.622700	2.768167	choice_computer	2.768167	2	low	2	8
369.375900	1.000000	outcome_computer_defect	2.768167	2	low	2	8
380.364140	1.893309	choice_stranger	1.893309	2	low	2	8
385.616820	1.000000	outcome_stranger_recip	1.893309	2	low	2	8
391.764300	2.360012	choice_stranger	2.360012	2	high	0	2
400.016880	1.000000	outcome_stranger_defect	2.360012	2	high	0	2
404.550960	1.657199	choice_stranger	1.657199	4	low	4	8
409.802250	1.000000	outcome_stranger_defect	1.657199	4	low	4	8
414.228150	1.996392	choice_computer	1.996392	2	low	2	8
419.480770	1.000000	outcome_computer_defect	1.996392	2	low	2	8
422.310580	2.063593	choice_friend	2.063593	4	high	0	4
427.562900	1.000000	outcome_friend_recip	2.063593	4	high	0	4
433.713560	1.961130	choice_stranger	1.961130	2	low	2	8
438.965420	1.000000	outcome_stranger_defect	1.961130	2	low	2	8
