onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.619270	2	cue_social	n/a	16	n/a	n/a
4.619270	2	cue_social_low	n/a	16	n/a	n/a
6.528155	1.350405	dec_social_low	1.350405	16	n/a	4
6.528155	1.350405	dec_social_low_accept	1.350405	16	accept	4
12.161984	2	cue_social	n/a	32	n/a	n/a
12.161984	2	cue_social_high	n/a	32	n/a	n/a
14.178400	0.933215	dec_social_high	0.933215	32	n/a	8
14.178400	0.933215	dec_social_high_accept	0.933215	32	accept	8
19.822370	2	cue_nonsocial	n/a	16	n/a	n/a
19.822370	2	cue_nonsocial_low	n/a	16	n/a	n/a
21.828035	0.800118	dec_nonsocial_low	0.800118	16	n/a	4
21.828035	0.800118	dec_nonsocial_low_accept	0.800118	16	accept	4
27.473616	2	cue_nonsocial	n/a	16	n/a	n/a
27.473616	2	cue_nonsocial_low	n/a	16	n/a	n/a
29.478476	1.383074	dec_nonsocial_low	1.383074	16	n/a	2
29.478476	1.383074	dec_nonsocial_low_accept	1.383074	16	accept	2
35.123020	2	cue_nonsocial	n/a	32	n/a	n/a
35.123020	2	cue_nonsocial_high	n/a	32	n/a	n/a
37.127970	0.750594	dec_nonsocial_high	0.750594	32	n/a	16
37.127970	0.750594	dec_nonsocial_high_reject	0.750594	32	reject	16
42.755825	2	cue_nonsocial	n/a	32	n/a	n/a
42.755825	2	cue_nonsocial_high	n/a	32	n/a	n/a
44.762974	1.331527	dec_nonsocial_high	1.331527	32	n/a	3
44.762974	1.331527	dec_nonsocial_high_accept	1.331527	32	accept	3
49.675198	2	cue_social	n/a	16	n/a	n/a
49.675198	2	cue_social_low	n/a	16	n/a	n/a
51.594284	1.183975	dec_social_low	1.183975	16	n/a	2
51.594284	1.183975	dec_social_low_accept	1.183975	16	accept	2
57.248950	2	cue_social	n/a	32	n/a	n/a
57.248950	2	cue_social_high	n/a	32	n/a	n/a
59.245705	1.182559	dec_social_high	1.182559	32	n/a	3
59.245705	1.182559	dec_social_high_accept	1.182559	32	accept	3
64.084700	2	cue_social	n/a	16	n/a	n/a
64.084700	2	cue_social_low	n/a	16	n/a	n/a
66.078910	0.850134	dec_social_low	0.850134	16	n/a	1
66.078910	0.850134	dec_social_low_reject	0.850134	16	reject	1
70.934960	2	cue_social	n/a	16	n/a	n/a
70.934960	2	cue_social_low	n/a	16	n/a	n/a
72.911230	0.884021	dec_social_low	0.884021	16	n/a	8
72.911230	0.884021	dec_social_low_accept	0.884021	16	accept	8
77.742220	2	cue_nonsocial	n/a	16	n/a	n/a
77.742220	2	cue_nonsocial_low	n/a	16	n/a	n/a
79.745400	1.050097	dec_nonsocial_low	1.050097	16	n/a	1
79.745400	1.050097	dec_nonsocial_low_reject	1.050097	16	reject	1
88.607970	2	cue_nonsocial	n/a	32	n/a	n/a
88.607970	2	cue_nonsocial_high	n/a	32	n/a	n/a
90.612740	1.065473	dec_nonsocial_high	1.065473	32	n/a	3
90.612740	1.065473	dec_nonsocial_high_accept	1.065473	32	accept	3
97.874310	2	cue_nonsocial	n/a	16	n/a	n/a
97.874310	2	cue_nonsocial_low	n/a	16	n/a	n/a
99.879360	1.333077	dec_nonsocial_low	1.333077	16	n/a	4
99.879360	1.333077	dec_nonsocial_low_accept	1.333077	16	accept	4
107.128630	2	cue_social	n/a	32	n/a	n/a
107.128630	2	cue_social_high	n/a	32	n/a	n/a
109.130516	1.031805	dec_social_high	1.031805	32	n/a	3
109.130516	1.031805	dec_social_high_accept	1.031805	32	accept	3
113.987020	2	cue_social	n/a	16	n/a	n/a
113.987020	2	cue_social_low	n/a	16	n/a	n/a
115.961750	1.451120	dec_social_low	1.451120	16	n/a	1
115.961750	1.451120	dec_social_low_accept	1.451120	16	accept	1
123.207306	2	cue_nonsocial	n/a	32	n/a	n/a
123.207306	2	cue_nonsocial_high	n/a	32	n/a	n/a
125.212520	0.950259	dec_nonsocial_high	0.950259	32	n/a	8
125.212520	0.950259	dec_nonsocial_high_accept	0.950259	32	accept	8
130.141880	2	cue_social	n/a	32	n/a	n/a
130.141880	2	cue_social_high	n/a	32	n/a	n/a
132.046420	1.049982	dec_social_high	1.049982	32	n/a	16
132.046420	1.049982	dec_social_high_accept	1.049982	32	accept	16
136.887050	2	cue_social	n/a	16	n/a	n/a
136.887050	2	cue_social_low	n/a	16	n/a	n/a
138.879550	1.016216	dec_social_low	1.016216	16	n/a	2
138.879550	1.016216	dec_social_low_reject	1.016216	16	reject	2
143.732830	2	cue_social	n/a	32	n/a	n/a
143.732830	2	cue_social_high	n/a	32	n/a	n/a
145.712590	1.000315	dec_social_high	1.000315	32	n/a	3
145.712590	1.000315	dec_social_high_accept	1.000315	32	accept	3
154.573970	2	cue_nonsocial	n/a	32	n/a	n/a
154.573970	2	cue_nonsocial_high	n/a	32	n/a	n/a
