onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.511898	2	cue_nonsocial	n/a	32	n/a	n/a
4.511898	2	cue_nonsocial_high	n/a	32	n/a	n/a
6.516049	0.716928	dec_nonsocial_high	0.716928	32	n/a	8
6.516049	0.716928	dec_nonsocial_high_accept	0.716928	32	accept	8
11.347145	2	cue_social	n/a	32	n/a	n/a
11.347145	2	cue_social_high	n/a	32	n/a	n/a
13.349658	0.800544	dec_social_high	0.800544	32	n/a	16
13.349658	0.800544	dec_social_high_accept	0.800544	32	accept	16
18.994734	2	cue_nonsocial	n/a	16	n/a	n/a
18.994734	2	cue_nonsocial_low	n/a	16	n/a	n/a
21.000385	0.683229	dec_nonsocial_low	0.683229	16	n/a	2
21.000385	0.683229	dec_nonsocial_low_reject	0.683229	16	reject	2
26.725658	2	cue_social	n/a	32	n/a	n/a
26.725658	2	cue_social_high	n/a	32	n/a	n/a
28.649836	0.566646	dec_social_high	0.566646	32	n/a	2
28.649836	0.566646	dec_social_high_accept	0.566646	32	accept	2
34.294780	2	cue_nonsocial	n/a	16	n/a	n/a
34.294780	2	cue_nonsocial_low	n/a	16	n/a	n/a
36.299816	0.716887	dec_nonsocial_low	0.716887	16	n/a	1
36.299816	0.716887	dec_nonsocial_low_reject	0.716887	16	reject	1
41.234610	2	cue_social	n/a	32	n/a	n/a
41.234610	2	cue_social_high	n/a	32	n/a	n/a
43.134014	0.799751	dec_social_high	0.799751	32	n/a	3
43.134014	0.799751	dec_social_high_reject	0.799751	32	reject	3
48.778580	2	cue_nonsocial	n/a	16	n/a	n/a
48.778580	2	cue_nonsocial_low	n/a	16	n/a	n/a
50.783100	0.517108	dec_nonsocial_low	0.517108	16	n/a	2
50.783100	0.517108	dec_nonsocial_low_reject	0.517108	16	reject	2
55.611378	2	cue_nonsocial	n/a	16	n/a	n/a
55.611378	2	cue_nonsocial_low	n/a	16	n/a	n/a
57.616920	0.616815	dec_nonsocial_low	0.616815	16	n/a	4
57.616920	0.616815	dec_nonsocial_low_reject	0.616815	16	reject	4
64.969986	2	cue_social	n/a	16	n/a	n/a
64.969986	2	cue_social_low	n/a	16	n/a	n/a
66.867550	0.499838	dec_social_low	0.499838	16	n/a	1
66.867550	0.499838	dec_social_low_reject	0.499838	16	reject	1
72.515790	2	cue_social	n/a	16	n/a	n/a
72.515790	2	cue_social_low	n/a	16	n/a	n/a
74.517555	0.533341	dec_social_low	0.533341	16	n/a	1
74.517555	0.533341	dec_social_low_reject	0.533341	16	reject	1
81.762560	2	cue_nonsocial	n/a	16	n/a	n/a
81.762560	2	cue_nonsocial_low	n/a	16	n/a	n/a
83.766914	0.601073	dec_nonsocial_low	0.601073	16	n/a	1
83.766914	0.601073	dec_nonsocial_low_reject	0.601073	16	reject	1
88.725400	2	cue_social	n/a	32	n/a	n/a
88.725400	2	cue_social_high	n/a	32	n/a	n/a
90.600500	0.850500	dec_social_high	0.850500	32	n/a	3
90.600500	0.850500	dec_social_high_reject	0.850500	32	reject	3
95.439000	2	cue_social	n/a	16	n/a	n/a
95.439000	2	cue_social_low	n/a	16	n/a	n/a
97.434135	0.750098	dec_social_low	0.750098	16	n/a	1
97.434135	0.750098	dec_social_low_accept	0.750098	16	accept	1
102.342870	2	cue_social	n/a	32	n/a	n/a
102.342870	2	cue_social_high	n/a	32	n/a	n/a
104.266975	0.800849	dec_social_high	0.800849	32	n/a	3
104.266975	0.800849	dec_social_high_reject	0.800849	32	reject	3
109.095604	2	cue_nonsocial	n/a	16	n/a	n/a
109.095604	2	cue_nonsocial_low	n/a	16	n/a	n/a
111.100716	0.900627	dec_nonsocial_low	0.900627	16	n/a	1
111.100716	0.900627	dec_nonsocial_low_reject	0.900627	16	reject	1
115.928734	2	cue_nonsocial	n/a	32	n/a	n/a
115.928734	2	cue_nonsocial_high	n/a	32	n/a	n/a
117.934480	0.716455	dec_nonsocial_high	0.716455	32	n/a	2
117.934480	0.716455	dec_nonsocial_high_reject	0.716455	32	reject	2
125.195816	2	cue_nonsocial	n/a	32	n/a	n/a
125.195816	2	cue_nonsocial_high	n/a	32	n/a	n/a
127.201110	0.750411	dec_nonsocial_high	0.750411	32	n/a	2
127.201110	0.750411	dec_nonsocial_high_reject	0.750411	32	reject	2
132.121690	2	cue_social	n/a	16	n/a	n/a
132.121690	2	cue_social_low	n/a	16	n/a	n/a
134.034880	1.199798	dec_social_low	1.199798	16	n/a	4
134.034880	1.199798	dec_social_low_accept	1.199798	16	accept	4
138.959030	2	cue_social	n/a	32	n/a	n/a
138.959030	2	cue_social_high	n/a	32	n/a	n/a
140.867980	0.833694	dec_social_high	0.833694	32	n/a	8
140.867980	0.833694	dec_social_high_accept	0.833694	32	accept	8
145.809110	2	cue_social	n/a	16	n/a	n/a
145.809110	2	cue_social_low	n/a	16	n/a	n/a
147.701520	0.733333	dec_social_low	0.733333	16	n/a	8
147.701520	0.733333	dec_social_low_accept	0.733333	16	accept	8
154.952910	2	cue_social	n/a	32	n/a	n/a
154.952910	2	cue_social_high	n/a	32	n/a	n/a
156.951780	1.200015	dec_social_high	1.200015	32	n/a	3
156.951780	1.200015	dec_social_high_reject	1.200015	32	reject	3
161.779980	2	cue_nonsocial	n/a	16	n/a	n/a
161.779980	2	cue_nonsocial_low	n/a	16	n/a	n/a
163.784930	0.900291	dec_nonsocial_low	0.900291	16	n/a	8
163.784930	0.900291	dec_nonsocial_low_accept	0.900291	16	accept	8
168.613450	2	cue_nonsocial	n/a	16	n/a	n/a
168.613450	2	cue_nonsocial_low	n/a	16	n/a	n/a
170.619640	0.965296	dec_nonsocial_low	0.965296	16	n/a	4
170.619640	0.965296	dec_nonsocial_low_accept	0.965296	16	accept	4
175.556780	2	cue_social	n/a	32	n/a	n/a
175.556780	2	cue_social_high	n/a	32	n/a	n/a
177.451830	0.933464	dec_social_high	0.933464	32	n/a	3
177.451830	0.933464	dec_social_high_reject	0.933464	32	reject	3
186.313050	2	cue_nonsocial	n/a	32	n/a	n/a
186.313050	2	cue_nonsocial_high	n/a	32	n/a	n/a
188.319550	0.832559	dec_nonsocial_high	0.832559	32	n/a	2
188.319550	0.832559	dec_nonsocial_high_reject	0.832559	32	reject	2
193.154820	2	cue_nonsocial	n/a	32	n/a	n/a
193.154820	2	cue_nonsocial_high	n/a	32	n/a	n/a
195.152880	0.899433	dec_nonsocial_high	0.899433	32	n/a	16
195.152880	0.899433	dec_nonsocial_high_accept	0.899433	32	accept	16
200.796430	2	cue_nonsocial	n/a	16	n/a	n/a
200.796430	2	cue_nonsocial_low	n/a	16	n/a	n/a
202.802150	0.800117	dec_nonsocial_low	0.800117	16	n/a	2
202.802150	0.800117	dec_nonsocial_low_reject	0.800117	16	reject	2
208.527020	2	cue_social	n/a	32	n/a	n/a
208.527020	2	cue_social_high	n/a	32	n/a	n/a
210.435760	0.750110	dec_social_high	0.750110	32	n/a	8
210.435760	0.750110	dec_social_high_accept	0.750110	32	accept	8
215.263210	2	cue_nonsocial	n/a	16	n/a	n/a
215.263210	2	cue_nonsocial_low	n/a	16	n/a	n/a
217.269290	0.915897	dec_nonsocial_low	0.915897	16	n/a	4
217.269290	0.915897	dec_nonsocial_low_accept	0.915897	16	accept	4
223.008440	2	cue_social	n/a	16	n/a	n/a
223.008440	2	cue_social_low	n/a	16	n/a	n/a
224.918840	0.766507	dec_social_low	0.766507	16	n/a	4
224.918840	0.766507	dec_social_low_accept	0.766507	16	accept	4
233.883910	2	cue_social	n/a	32	n/a	n/a
233.883910	2	cue_social_high	n/a	32	n/a	n/a
235.786450	0.749409	dec_social_high	0.749409	32	n/a	8
235.786450	0.749409	dec_social_high_accept	0.749409	32	accept	8
240.688300	2	cue_social	n/a	32	n/a	n/a
240.688300	2	cue_social_high	n/a	32	n/a	n/a
242.618710	1.000564	dec_social_high	1.000564	32	n/a	16
242.618710	1.000564	dec_social_high_accept	1.000564	32	accept	16
248.355640	2	cue_social	n/a	32	n/a	n/a
248.355640	2	cue_social_high	n/a	32	n/a	n/a
250.270460	0.865073	dec_social_high	0.865073	32	n/a	3
250.270460	0.865073	dec_social_high_reject	0.865073	32	reject	3
257.531160	2	cue_nonsocial	n/a	32	n/a	n/a
257.531160	2	cue_nonsocial_high	n/a	32	n/a	n/a
259.536680	0.915741	dec_nonsocial_high	0.915741	32	n/a	3
259.536680	0.915741	dec_nonsocial_high_reject	0.915741	32	reject	3
264.455020	2	cue_social	n/a	32	n/a	n/a
264.455020	2	cue_social_high	n/a	32	n/a	n/a
266.368600	0.867228	dec_social_high	0.867228	32	n/a	2
266.368600	0.867228	dec_social_high_reject	0.867228	32	reject	2
271.197330	2	cue_nonsocial	n/a	32	n/a	n/a
271.197330	2	cue_nonsocial_high	n/a	32	n/a	n/a
273.203430	0.999476	dec_nonsocial_high	0.999476	32	n/a	3
273.203430	0.999476	dec_nonsocial_high_reject	0.999476	32	reject	3
282.063930	2	cue_nonsocial	n/a	32	n/a	n/a
282.063930	2	cue_nonsocial_high	n/a	32	n/a	n/a
284.068800	0.917815	dec_nonsocial_high	0.917815	32	n/a	16
284.068800	0.917815	dec_nonsocial_high_accept	0.917815	32	accept	16
288.897340	2	cue_nonsocial	n/a	16	n/a	n/a
288.897340	2	cue_nonsocial_low	n/a	16	n/a	n/a
290.902600	0.783976	dec_nonsocial_low	0.783976	16	n/a	2
290.902600	0.783976	dec_nonsocial_low_reject	0.783976	16	reject	2
298.259100	2	cue_social	n/a	16	n/a	n/a
298.259100	2	cue_social_low	n/a	16	n/a	n/a
300.153560	0.882472	dec_social_low	0.882472	16	n/a	8
300.153560	0.882472	dec_social_low_accept	0.882472	16	accept	8
305.874880	2	cue_social	n/a	32	n/a	n/a
305.874880	2	cue_social_high	n/a	32	n/a	n/a
307.802430	0.650838	dec_social_high	0.650838	32	n/a	2
307.802430	0.650838	dec_social_high_reject	0.650838	32	reject	2
312.718750	2	cue_social	n/a	16	n/a	n/a
312.718750	2	cue_social_low	n/a	16	n/a	n/a
314.636400	0.850144	dec_social_low	0.850144	16	n/a	8
314.636400	0.850144	dec_social_low_accept	0.850144	16	accept	8
325.120900	2	cue_nonsocial	n/a	16	n/a	n/a
325.120900	2	cue_nonsocial_low	n/a	16	n/a	n/a
327.119870	0.600228	dec_nonsocial_low	0.600228	16	n/a	8
327.119870	0.600228	dec_nonsocial_low_accept	0.600228	16	accept	8
332.747770	2	cue_nonsocial	n/a	32	n/a	n/a
332.747770	2	cue_nonsocial_high	n/a	32	n/a	n/a
334.754300	0.999281	dec_nonsocial_high	0.999281	32	n/a	16
334.754300	0.999281	dec_nonsocial_high_accept	0.999281	32	accept	16
342.101170	2	cue_social	n/a	16	n/a	n/a
342.101170	2	cue_social_low	n/a	16	n/a	n/a
344.003500	0.783308	dec_social_low	0.783308	16	n/a	4
344.003500	0.783308	dec_social_low_accept	0.783308	16	accept	4
349.745030	2	cue_social	n/a	32	n/a	n/a
349.745030	2	cue_social_high	n/a	32	n/a	n/a
351.653530	0.733483	dec_social_high	0.733483	32	n/a	16
351.653530	0.733483	dec_social_high_accept	0.733483	32	accept	16
357.297970	2	cue_nonsocial	n/a	16	n/a	n/a
357.297970	2	cue_nonsocial_low	n/a	16	n/a	n/a
359.303650	1.083582	dec_nonsocial_low	1.083582	16	n/a	4
359.303650	1.083582	dec_nonsocial_low_accept	1.083582	16	accept	4
364.131620	2	cue_nonsocial	n/a	16	n/a	n/a
364.131620	2	cue_nonsocial_low	n/a	16	n/a	n/a
366.137450	0.799961	dec_nonsocial_low	0.799961	16	n/a	4
366.137450	0.799961	dec_nonsocial_low_accept	0.799961	16	accept	4
370.964870	2	cue_nonsocial	n/a	16	n/a	n/a
370.964870	2	cue_nonsocial_low	n/a	16	n/a	n/a
372.970460	1.050204	dec_nonsocial_low	1.050204	16	n/a	8
372.970460	1.050204	dec_nonsocial_low_accept	1.050204	16	accept	8
