onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.519379	2	cue_nonsocial	n/a	32	n/a	n/a
4.519379	2	cue_nonsocial_high	n/a	32	n/a	n/a
6.526014	1.133477	dec_nonsocial_high	1.133477	32	n/a	3
6.526014	1.133477	dec_nonsocial_high_reject	1.133477	32	reject	3
12.241954	2	cue_social	n/a	16	n/a	n/a
12.241954	2	cue_social_low	n/a	16	n/a	n/a
14.175304	0.967347	dec_social_low	0.967347	16	n/a	1
14.175304	0.967347	dec_social_low_reject	0.967347	16	reject	1
19.891563	2	cue_social	n/a	32	n/a	n/a
19.891563	2	cue_social_high	n/a	32	n/a	n/a
21.809475	1.082972	dec_social_high	1.082972	32	n/a	2
21.809475	1.082972	dec_social_high_reject	1.082972	32	reject	2
26.716051	2	cue_social	n/a	32	n/a	n/a
26.716051	2	cue_social_high	n/a	32	n/a	n/a
28.642874	1.467009	dec_social_high	1.467009	32	n/a	3
28.642874	1.467009	dec_social_high_reject	1.467009	32	reject	3
33.548008	2	cue_social	n/a	32	n/a	n/a
33.548008	2	cue_social_high	n/a	32	n/a	n/a
35.476044	1.200015	dec_social_high	1.200015	32	n/a	3
35.476044	1.200015	dec_social_high_reject	1.200015	32	reject	3
41.119503	2	cue_nonsocial	n/a	16	n/a	n/a
41.119503	2	cue_nonsocial_low	n/a	16	n/a	n/a
43.126080	2.966191	dec_nonsocial_low	2.966191	16	n/a	4
43.126080	2.966191	dec_nonsocial_low_accept	2.966191	16	accept	4
47.952576	2	cue_nonsocial	n/a	16	n/a	n/a
47.952576	2	cue_nonsocial_low	n/a	16	n/a	n/a
49.958477	1.066774	dec_nonsocial_low	1.066774	16	n/a	1
49.958477	1.066774	dec_nonsocial_low_reject	1.066774	16	reject	1
57.202960	2	cue_nonsocial	n/a	32	n/a	n/a
57.202960	2	cue_nonsocial_high	n/a	32	n/a	n/a
59.209480	1.099593	dec_nonsocial_high	1.099593	32	n/a	16
59.209480	1.099593	dec_nonsocial_high_accept	1.099593	32	accept	16
66.572716	2	cue_social	n/a	16	n/a	n/a
66.572716	2	cue_social_low	n/a	16	n/a	n/a
68.475560	0.933634	dec_social_low	0.933634	16	n/a	4
68.475560	0.933634	dec_social_low_accept	0.933634	16	accept	4
73.302680	2	cue_nonsocial	n/a	32	n/a	n/a
73.302680	2	cue_nonsocial_high	n/a	32	n/a	n/a
75.309006	1.283586	dec_nonsocial_high	1.283586	32	n/a	3
75.309006	1.283586	dec_nonsocial_high_reject	1.283586	32	reject	3
80.205956	2	cue_social	n/a	16	n/a	n/a
80.205956	2	cue_social_low	n/a	16	n/a	n/a
82.142820	1.715911	dec_social_low	1.715911	16	n/a	4
82.142820	1.715911	dec_social_low_accept	1.715911	16	accept	4
87.040110	2	cue_social	n/a	16	n/a	n/a
87.040110	2	cue_social_low	n/a	16	n/a	n/a
88.975980	1.333356	dec_social_low	1.333356	16	n/a	8
88.975980	1.333356	dec_social_low_accept	1.333356	16	accept	8
96.284480	2	cue_social	n/a	16	n/a	n/a
96.284480	2	cue_social_low	n/a	16	n/a	n/a
98.241800	1.067139	dec_social_low	1.067139	16	n/a	2
98.241800	1.067139	dec_social_low_reject	1.067139	16	reject	2
103.068924	2	cue_nonsocial	n/a	16	n/a	n/a
103.068924	2	cue_nonsocial_low	n/a	16	n/a	n/a
105.074980	0.950765	dec_nonsocial_low	0.950765	16	n/a	8
105.074980	0.950765	dec_nonsocial_low_accept	0.950765	16	accept	8
112.319130	2	cue_nonsocial	n/a	32	n/a	n/a
112.319130	2	cue_nonsocial_high	n/a	32	n/a	n/a
114.325905	1.199826	dec_nonsocial_high	1.199826	32	n/a	16
114.325905	1.199826	dec_nonsocial_high_accept	1.199826	32	accept	16
119.151955	2	cue_nonsocial	n/a	32	n/a	n/a
119.151955	2	cue_nonsocial_high	n/a	32	n/a	n/a
121.159320	1.266199	dec_nonsocial_high	1.266199	32	n/a	8
121.159320	1.266199	dec_nonsocial_high_accept	1.266199	32	accept	8
